sprite,surface,pelvis_x,hip_y,thigh_root,thigh,knee,calf,ankle,source_hash,evidence
class_cleric_model_down,HIDDEN_BY_ROBE,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,ca033be2,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_noble_f_model_up,HIDDEN_BY_ROBE,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,2b21d5c4,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_noble_f_model_right,HIDDEN_BY_ROBE,98.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,2b07458b,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_noble_m_model_down,HIDDEN_BY_ROBE,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,feb05045,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_noble_m_model_left,HIDDEN_BY_ROBE,90.0,79,10.913499999999999,11.5778,8.0665,9.49,8.0665,57ac784c,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_noble_m_model_up,HIDDEN_BY_ROBE,96.0,79,10.913499999999999,11.5778,8.0665,9.49,7.777777777777778,38344337,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_noble_m_model_right,HIDDEN_BY_ROBE,102.0,78,10.997449999999997,11.666859999999998,8.128549999999999,12.0,8.128549999999999,6c7f6e12,2/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_f_model_down,HIDDEN_BY_ROBE,96.0,79,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,b9589c11,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_f_model_left,HIDDEN_BY_ROBE,90.0,78,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,27572f84,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_f_model_up,HIDDEN_BY_ROBE,96.0,79,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,fd971523,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_f_model_right,HIDDEN_BY_ROBE,100.0,78,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,b916dc5f,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_m_model_down,HIDDEN_BY_ROBE,96.0,79,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,fb4d4cc0,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_m_model_left,HIDDEN_BY_ROBE,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,d73cf6c3,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_m_model_up,HIDDEN_BY_ROBE,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,135b674,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_scholar_m_model_right,HIDDEN_BY_ROBE,97.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,6b150133,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_temperate_trader_f_model_down,EXPOSED,96.0,81,10.493749999999999,11.1325,7.75625,9.125,7.75625,c23a12a7,1/5 contour landmarks visible; source row spans
npc_regional_temperate_trader_f_model_left,EXPOSED,91.0,81,10.409799999999999,11.043439999999999,7.6941999999999995,9.052,5.8838,ba70c827,0/5 contour landmarks visible; source row spans
npc_regional_temperate_trader_f_model_up,EXPOSED,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,58f3af66,1/5 contour landmarks visible; source row spans
npc_regional_temperate_trader_f_model_right,EXPOSED,100.0,79,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,c64fdc63,0/5 contour landmarks visible; source row spans
npc_regional_temperate_trader_m_model_down,EXPOSED,94.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.666666666666666,4c5ae137,1/5 contour landmarks visible; source row spans
npc_regional_temperate_trader_m_model_left,EXPOSED,96.0,79,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,3edec442,0/5 contour landmarks visible; source row spans
npc_regional_temperate_trader_m_model_up,EXPOSED,98.0,79,10.913499999999999,11.5778,8.0665,9.49,6.666666666666666,2a73fac,1/5 contour landmarks visible; source row spans
npc_regional_temperate_trader_m_model_right,EXPOSED,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,236afa69,0/5 contour landmarks visible; source row spans
npc_ren_model_down,EXPOSED,95.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,dfbcf439,1/5 contour landmarks visible; source row spans
npc_ren_model_left,EXPOSED,95.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,8a82a1b7,1/5 contour landmarks visible; source row spans
npc_ren_model_up,EXPOSED,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,43c24315,1/5 contour landmarks visible; source row spans
npc_ren_model_right,EXPOSED,98.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,fa0589e9,0/5 contour landmarks visible; source row spans
npc_rowan_model_down,EXPOSED,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,93200de6,1/5 contour landmarks visible; source row spans
npc_rowan_model_left,EXPOSED,100.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,817af1f2,1/5 contour landmarks visible; source row spans
npc_rowan_model_up,EXPOSED,94.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,c485950b,1/5 contour landmarks visible; source row spans
npc_rowan_model_right,EXPOSED,95.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,bcb9938,0/5 contour landmarks visible; source row spans
npc_sable_model_down,EXPOSED,101.0,78,10.997449999999997,11.666859999999998,8.128549999999999,8.128549999999999,5.555555555555555,b4f07af3,2/5 contour landmarks visible; source row spans
npc_sable_model_left,EXPOSED,94.0,78,10.997449999999997,11.666859999999998,8.128549999999999,8.128549999999999,8.128549999999999,12145c24,2/5 contour landmarks visible; source row spans
npc_sable_model_up,EXPOSED,92.0,78,10.997449999999997,11.666859999999998,8.128549999999999,12.0,8.128549999999999,7ec01bd3,2/5 contour landmarks visible; source row spans
npc_sable_model_right,EXPOSED,98.0,78,10.997449999999997,11.666859999999998,8.128549999999999,8.128549999999999,8.128549999999999,1e644d64,2/5 contour landmarks visible; source row spans
npc_samir_model_down,ARMOR,95.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,5.0,3c25616a,2/5 contour landmarks visible; source row spans
npc_samir_model_down_left,ARMOR,92.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,10.2442,6af20f6d,1/5 contour landmarks visible; source row spans
npc_samir_model_left,ARMOR,93.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,10.2442,c4f53cd0,1/5 contour landmarks visible; source row spans
npc_samir_model_up_left,ARMOR,92.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,7.8338,9a3a6eb2,0/5 contour landmarks visible; source row spans
npc_samir_model_up,ARMOR,96.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,6.111111111111111,67b17729,1/5 contour landmarks visible; source row spans
npc_samir_model_up_right,ARMOR,100.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,7.8338,218790a4,0/5 contour landmarks visible; source row spans
npc_samir_model_right,ARMOR,98.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,10.2442,b31c16c4,1/5 contour landmarks visible; source row spans
npc_samir_model_down_right,ARMOR,100.0,78,13.859799999999998,14.703439999999999,10.2442,12.0,10.2442,9cefedc3,1/5 contour landmarks visible; source row spans
npc_seraphine_model_down,EXPOSED,97.0,78,12.11111111111111,13.11111111111111,11.11111111111111,11.11111111111111,5.555555555555555,a604403e,3/5 contour landmarks visible; source row spans
npc_seraphine_model_down_left,EXPOSED,88.0,78,10.997449999999997,11.666859999999998,8.128549999999999,8.128549999999999,8.128549999999999,a9d76625,2/5 contour landmarks visible; source row spans
npc_seraphine_model_left,EXPOSED,90.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.0,8.128549999999999,34f61d41,2/5 contour landmarks visible; source row spans
npc_seraphine_model_up_left,EXPOSED,89.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,d5c82559,1/5 contour landmarks visible; source row spans
npc_seraphine_model_up,EXPOSED,94.0,78,10.997449999999997,11.666859999999998,8.128549999999999,11.11111111111111,6.111111111111111,c0049651,2/5 contour landmarks visible; source row spans
npc_seraphine_model_up_right,EXPOSED,101.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,c9eab3b7,1/5 contour landmarks visible; source row spans
npc_seraphine_model_right,EXPOSED,105.60000000000001,78,11.0,12.0,8.0,10.0,6.0,8c9485d7,5/5 contour landmarks visible; source row spans
npc_seraphine_model_down_right,EXPOSED,105.0,78,10.997449999999997,11.666859999999998,8.128549999999999,8.128549999999999,8.128549999999999,b7a63088,2/5 contour landmarks visible; source row spans
npc_story_ash_scribe_damar_model_down,EXPOSED,96.0,79,10.913499999999999,11.5778,8.0665,8.0665,5.0,152d3088,2/5 contour landmarks visible; source row spans
npc_story_ash_scribe_damar_model_left,EXPOSED,96.0,79,10.913499999999999,11.5778,8.0665,8.0665,7.0,d69cf70a,2/5 contour landmarks visible; source row spans
npc_story_ash_scribe_damar_model_up,EXPOSED,96.0,79,10.913499999999999,11.5778,8.0665,8.0665,5.0,9895b6dd,2/5 contour landmarks visible; source row spans
npc_story_ash_scribe_damar_model_right,EXPOSED,96.0,79,10.913499999999999,11.5778,8.0665,8.0665,7.0,af83696f,2/5 contour landmarks visible; source row spans
npc_story_bellwright_nessa_model_down,EXPOSED,95.0,78,10.82955,11.48874,8.00445,8.00445,7.222222222222222,c3ad56fd,2/5 contour landmarks visible; source row spans
npc_story_bellwright_nessa_model_left,EXPOSED,95.0,78,10.82955,11.48874,8.00445,12.0,8.00445,81cfbb1c,2/5 contour landmarks visible; source row spans
npc_story_bellwright_nessa_model_up,EXPOSED,95.0,78,10.82955,11.48874,8.00445,8.00445,7.222222222222222,be42e7cd,2/5 contour landmarks visible; source row spans
npc_story_bellwright_nessa_model_right,EXPOSED,95.0,78,10.82955,11.48874,8.00445,12.0,8.00445,e59d3632,2/5 contour landmarks visible; source row spans
npc_story_captain_elric_snowrest_model_down,EXPOSED,101.0,78,10.913499999999999,11.5778,8.0665,8.0665,5.0,f27b1dc7,2/5 contour landmarks visible; source row spans
npc_story_captain_elric_snowrest_model_left,EXPOSED,101.0,78,10.913499999999999,11.5778,8.0665,9.0,8.0,db9b95af,2/5 contour landmarks visible; source row spans
npc_story_captain_elric_snowrest_model_up,EXPOSED,101.0,78,10.913499999999999,11.5778,8.0665,8.0665,5.0,25937b40,2/5 contour landmarks visible; source row spans
npc_story_captain_elric_snowrest_model_right,EXPOSED,101.0,78,10.913499999999999,11.5778,8.0665,9.0,8.0,ad2f59da,2/5 contour landmarks visible; source row spans
npc_story_elder_rowan_model_down,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,9.49,8.0665,3fd43acd,1/5 contour landmarks visible; source row spans
npc_story_elder_rowan_model_left,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,9.49,8.0665,3723476d,1/5 contour landmarks visible; source row spans
npc_story_elder_rowan_model_up,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,9.49,8.0665,88679f76,1/5 contour landmarks visible; source row spans
npc_story_elder_rowan_model_right,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,9.49,8.0665,1c1959a9,1/5 contour landmarks visible; source row spans
npc_story_gravekeeper_hollis_model_down,EXPOSED,102.0,78,10.913499999999999,11.5778,7.0,7.0,7.0,cd4827f0,3/5 contour landmarks visible; source row spans
npc_story_gravekeeper_hollis_model_left,EXPOSED,102.0,78,13.0,14.0,12.0,12.0,12.0,eda85986,3/5 contour landmarks visible; source row spans
npc_story_gravekeeper_hollis_model_up,EXPOSED,102.0,78,10.913499999999999,11.5778,7.0,7.0,7.0,dcb693c0,3/5 contour landmarks visible; source row spans
npc_story_gravekeeper_hollis_model_right,EXPOSED,102.0,78,13.0,14.0,12.0,12.0,12.0,29e170fc,3/5 contour landmarks visible; source row spans
npc_story_maelis_model_down,EXPOSED,96.0,78,10.913499999999999,11.5778,7.777777777777778,7.777777777777778,5.0,8197dd13,3/5 contour landmarks visible; source row spans
npc_story_maelis_model_left,EXPOSED,96.0,78,13.0,14.0,12.0,12.0,8.0,4e3949e3,3/5 contour landmarks visible; source row spans
npc_story_maelis_model_up,EXPOSED,96.0,78,10.913499999999999,11.5778,7.777777777777778,7.777777777777778,5.0,3ee1881e,3/5 contour landmarks visible; source row spans
npc_story_maelis_model_right,EXPOSED,96.0,78,13.0,14.0,12.0,12.0,8.0,b9b3aba7,3/5 contour landmarks visible; source row spans
npc_story_mirella_model_down,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,12.0,5.0,e2c601ee,2/5 contour landmarks visible; source row spans
npc_story_mirella_model_left,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,9.49,7.0,162db5d5,1/5 contour landmarks visible; source row spans
npc_story_mirella_model_up,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,12.0,5.0,197f82b9,2/5 contour landmarks visible; source row spans
npc_story_mirella_model_right,EXPOSED,94.0,78,10.913499999999999,11.5778,8.0665,9.49,7.0,16ee7f52,1/5 contour landmarks visible; source row spans
npc_story_odrick_model_down,EXPOSED,92.0,78,10.913499999999999,11.5778,8.0665,8.0665,5.555555555555555,9058f267,2/5 contour landmarks visible; source row spans
npc_story_odrick_model_left,EXPOSED,92.0,78,10.913499999999999,11.5778,8.0665,8.0665,8.0665,62d6a8cc,2/5 contour landmarks visible; source row spans
npc_story_odrick_model_up,EXPOSED,92.0,78,10.913499999999999,11.5778,8.0665,8.0665,5.555555555555555,2393f811,2/5 contour landmarks visible; source row spans
npc_story_odrick_model_right,EXPOSED,92.0,78,10.913499999999999,11.5778,8.0665,8.0665,8.0665,7baac259,2/5 contour landmarks visible; source row spans
npc_story_selene_model_down,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,f21cf3d4,0/5 contour landmarks visible; source row spans
npc_story_selene_model_left,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,72ffa373,0/5 contour landmarks visible; source row spans
npc_story_selene_model_up,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,43673bad,0/5 contour landmarks visible; source row spans
npc_story_selene_model_right,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,92791bf8,0/5 contour landmarks visible; source row spans
npc_story_solari_model_down,EXPOSED,99.0,78,10.82955,11.48874,8.00445,9.417,6.12105,bf091e45,0/5 contour landmarks visible; source row spans
npc_story_solari_model_left,EXPOSED,99.0,78,10.82955,11.48874,8.00445,9.417,6.12105,d6341445,0/5 contour landmarks visible; source row spans
npc_story_solari_model_up,EXPOSED,99.0,78,10.82955,11.48874,8.00445,9.417,6.12105,8569380f,0/5 contour landmarks visible; source row spans
npc_story_solari_model_right,EXPOSED,99.0,78,10.82955,11.48874,8.00445,9.417,6.12105,6c65ff12,0/5 contour landmarks visible; source row spans
npc_story_vaelthara_model_down,EXPOSED,98.0,78,10.82955,11.48874,8.00445,9.417,6.12105,536edcf3,0/5 contour landmarks visible; source row spans
npc_story_vaelthara_model_left,EXPOSED,98.0,78,10.82955,11.48874,8.00445,9.417,6.12105,dd20de27,0/5 contour landmarks visible; source row spans
npc_story_vaelthara_model_up,EXPOSED,98.0,78,10.82955,11.48874,8.00445,9.417,6.12105,3e34228b,0/5 contour landmarks visible; source row spans
npc_story_vaelthara_model_right,EXPOSED,98.0,78,10.82955,11.48874,8.00445,9.417,6.12105,3ae70a47,0/5 contour landmarks visible; source row spans
npc_story_ysra_model_down,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,5.0,20ff32c,1/5 contour landmarks visible; source row spans
npc_story_ysra_model_left,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,8.0,59b2648d,1/5 contour landmarks visible; source row spans
npc_story_ysra_model_up,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,5.0,7dd61238,1/5 contour landmarks visible; source row spans
npc_story_ysra_model_right,EXPOSED,95.0,78,10.913499999999999,11.5778,8.0665,9.49,8.0,22ccba9a,1/5 contour landmarks visible; source row spans
npc_torin_model_down,EXPOSED,106.0,78,10.997449999999997,11.666859999999998,8.88888888888889,8.88888888888889,6.111111111111111,457181f1,3/5 contour landmarks visible; source row spans
npc_torin_model_left,EXPOSED,105.0,78,10.997449999999997,11.666859999999998,8.128549999999999,12.0,8.128549999999999,803ef8cf,2/5 contour landmarks visible; source row spans
npc_torin_model_up,EXPOSED,85.0,78,10.997449999999997,11.666859999999998,8.128549999999999,8.128549999999999,7.222222222222222,2e759fe3,2/5 contour landmarks visible; source row spans
npc_torin_model_right,EXPOSED,86.0,78,10.997449999999997,11.666859999999998,8.128549999999999,12.0,8.128549999999999,1b52a79a,2/5 contour landmarks visible; source row spans
npc_vesper_model_down,EXPOSED,95.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,9bd71c1,1/5 contour landmarks visible; source row spans
npc_vesper_model_down_left,EXPOSED,94.0,79,10.913499999999999,11.5778,8.0665,9.49,6.168500000000001,3f8ad874,0/5 contour landmarks visible; source row spans
npc_vesper_model_left,EXPOSED,92.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,3197b3e7,1/5 contour landmarks visible; source row spans
npc_vesper_model_up_left,EXPOSED,93.0,78,10.997449999999997,11.666859999999998,8.128549999999999,10.0,6.215949999999999,c36da7aa,1/5 contour landmarks visible; source row spans
npc_vesper_model_up,EXPOSED,96.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,6.215949999999999,c91122f7,0/5 contour landmarks visible; source row spans
npc_vesper_model_up_right,EXPOSED,99.0,78,10.997449999999997,11.666859999999998,8.128549999999999,10.0,6.215949999999999,e5ef6c78,1/5 contour landmarks visible; source row spans
npc_vesper_model_right,EXPOSED,99.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,da95ff0e,1/5 contour landmarks visible; source row spans
npc_vesper_model_down_right,EXPOSED,100.0,78,13.0,14.0,12.0,12.0,6.215949999999999,6fdb59c9,4/5 contour landmarks visible; source row spans
npc_vexa_model_down,EXPOSED,99.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,7.777777777777778,c1d2176e,1/5 contour landmarks visible; source row spans
npc_vexa_model_left,EXPOSED,97.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,8.128549999999999,cafae13a,1/5 contour landmarks visible; source row spans
npc_vexa_model_up,EXPOSED,93.0,78,13.0,14.0,12.0,12.0,7.777777777777778,9cf941bc,3/5 contour landmarks visible; source row spans
npc_vexa_model_right,EXPOSED,94.0,78,10.997449999999997,11.666859999999998,8.128549999999999,9.562999999999999,7.0,b515ff27,1/5 contour landmarks visible; source row spans
